tract_geoid,destination_id,proxy_min_minutes,proxy_max_minutes,proxy_count
13089021415,osm-node-13132027046,43.95,70.46666666666667,5
13089021415,osm-node-13305337619,49.35,55.35,5
13089021415,osm-node-13305370788,36.45,42.45,5
13089021415,osm-node-13515490416,53.55,59.21666666666667,5
13089021415,osm-node-13599896277,52.96666666666667,58.96666666666667,5
13089021415,osm-node-14080656819,61.5,75.05,5
13089021415,osm-node-1595646778,69.35,87.58333333333333,5
13089021415,osm-node-1748936232,59.416666666666664,73.18333333333334,5
13089021415,osm-node-2277885174,37.583333333333336,43.583333333333336,5
13089021415,osm-node-358780362,49.666666666666664,51.53333333333333,5
13089021415,osm-node-358780376,53.81666666666667,53.81666666666667,5
13089021415,osm-node-367913112,64.9,78.66666666666667,5
13089021415,osm-node-367913209,84.55,84.55,5
13089021415,osm-node-367913219,53.28333333333333,53.36666666666667,5
13089021415,osm-node-367913232,73.86666666666666,73.86666666666666,5
13089021415,osm-node-367913236,64.28333333333333,64.28333333333333,5
13089021415,osm-node-367913237,64.96666666666667,64.96666666666667,5
13089021415,osm-node-367913244,70.31666666666666,85.95,5
13089021415,osm-node-367913251,61.516666666666666,74.7,5
13089021415,osm-node-367913254,70.01666666666667,82.18333333333334,5
13089021415,osm-node-367913296,61.28333333333333,61.28333333333333,5
13089021415,osm-node-367913297,47.81666666666667,50.3,5
13089021415,osm-node-367913299,56.63333333333333,61.63333333333333,5
13089021415,osm-node-367913320,83.76666666666667,83.76666666666667,5
13089021415,osm-node-4237695952,41.983333333333334,47.983333333333334,5
13089021415,osm-node-4864504354,56.93333333333333,66.93333333333334,5
13089021415,osm-node-7211662360,26.166666666666668,56.166666666666664,5
13089021415,osm-node-8113135530,43.7,49.7,5
13089021415,osm-node-871146178,40.583333333333336,67.1,5
13089021415,osm-node-8825648847,53.766666666666666,55.083333333333336,5
13089021415,osm-node-9462998941,33.78333333333333,39.78333333333333,5
13089021415,osm-relation-3612501,36.266666666666666,42.266666666666666,5
13089021415,osm-relation-3669728,66.46666666666667,76.88333333333334,5
13089021415,osm-relation-5675786,47.8,50.7,5
13089021415,osm-way-112921497,48.56666666666667,56.3,5
13089021415,osm-way-1221469441,25.966666666666665,55.96666666666667,5
13089021415,osm-way-1263059302,53.85,59.85,5
13089021415,osm-way-1311902697,36.11666666666667,42.11666666666667,5
13089021415,osm-way-173532783,55.166666666666664,60.36666666666667,5
13089021415,osm-way-208158659,61.35,61.35,5
13089021415,osm-way-219331009,53.46666666666667,60.68333333333333,5
13089021415,osm-way-231748291,35.43333333333333,39.53333333333333,5
13089021415,osm-way-234732964,38.68333333333333,44.68333333333333,5
13089021415,osm-way-234942606,36.266666666666666,42.266666666666666,5
13089021415,osm-way-252608923,38.583333333333336,44.583333333333336,5
13089021415,osm-way-268001356,50.28333333333333,50.28333333333333,5
13089021415,osm-way-269246999,84.5,84.5,5
13089021415,osm-way-269542129,42.666666666666664,48.666666666666664,5
13089021415,osm-way-269542737,62.983333333333334,62.983333333333334,5
13089021415,osm-way-269548092,70.95,70.95,5
13089021415,osm-way-269999028,39.36666666666667,45.36666666666667,5
13089021415,osm-way-270010150,61.35,61.35,5
13089021415,osm-way-270358285,40.9,45.516666666666666,5
13089021415,osm-way-270474813,53.15,53.233333333333334,5
13089021415,osm-way-270486467,57.78333333333333,67.78333333333333,5
13089021415,osm-way-270493876,49.11666666666667,54.11666666666667,5
13089021415,osm-way-270494085,46.55,51.55,5
13089021415,osm-way-270494114,52.81666666666667,55.6,5
13089021415,osm-way-270497388,46.28333333333333,52.28333333333333,5
13089021415,osm-way-270880929,49.25,49.45,5
13089021415,osm-way-272195210,50.36666666666667,69.11666666666666,5
13089021415,osm-way-272205524,67.38333333333334,67.38333333333334,5
13089021415,osm-way-273055240,57.21666666666667,78.21666666666667,5
